id,close
ID_33zH7n,14872.083416201864
ID_342RWF,10506.160780187323
ID_343VGj,18205.8617795441
ID_346Uah,9208.243478429613
ID_347tWW,11486.783062586685
ID_349aUY,6892.740037514396
ID_34AAAY,48434.649526499554
ID_34AybD,10507.139477600867
ID_34BNbK,8084.09372744999
ID_34DTZE,10507.889700158616
ID_34DhKJ,10509.135432219122
ID_34Hvnz,8044.26968436801
ID_34J7HK,8962.58429850416
ID_34Ke3A,7249.506031512818
ID_34QTg4,9280.65701592837
ID_34StgT,10507.008790766398
ID_34UF4v,8475.709629799218
ID_34W6Qv,7925.500513878629
ID_34Xbdg,7233.883247831756
ID_34Z5ho,10150.320721948328
ID_34dh7R,8874.916476661529
ID_34dncV,5325.8531200882935
ID_34eWTp,11310.88856652499
ID_34gP63,10509.135432219122
ID_34grNw,10508.090405886693
ID_34hqFx,8628.007340090484
ID_34kPkr,10508.4239776232
ID_34sDhx,10507.008790766398
ID_34uee6,10508.446161483796
ID_34wwLJ,10506.775885383377
ID_34xJTi,11441.07920907195
ID_34yHJn,6154.473170585428
ID_34zbjR,7445.913926177842
ID_34zhXV,8218.99207674856
ID_352Tyn,40067.305654360876
ID_354fop,10507.889700158616
ID_357Ddk,8024.389398695748
ID_358DHW,10508.903503757454
ID_358atp,10508.241047123614
ID_35AF6g,9647.82872060537
ID_35AjJh,15306.451296012141
ID_35Atjo,10508.316235621027
ID_35E6V6,9711.427052915798
ID_35EcCB,10507.8470752704
ID_35G5hy,9313.607344484599
ID_35J4j5,60020.07748277907
ID_35KouZ,10508.338997346456
ID_35Lddt,6635.416702590667
ID_35Lr6w,10507.889700158616
ID_35N6Bp,10009.496128814533
ID_35Nunz,7067.17794140086
ID_35Nws4,6287.220246381513
ID_35W3pV,10507.632571587872
ID_35bpiU,10508.903503757454
ID_35dcz6,10656.967275229987
ID_35ecAU,10754.125792387089
ID_35evKT,7069.890228501555
ID_35hQAd,9407.448302460334
ID_35i3pY,56918.71966942616
ID_35mGMc,9271.56359921142
ID_35nVSX,11524.494557291178
ID_35orCd,9730.551500805705
ID_35q27F,9255.534403542595
ID_35r94r,10508.4943801214
ID_35rrTJ,10508.466876857949
ID_35snXj,9578.950161024799
ID_35tMnA,9927.869534558047
ID_35tm2V,54892.02119628188
ID_35uYRm,7551.351748365376
ID_35v7vu,10505.405222710644
ID_35vcF5,9321.006147224787
ID_35vzi7,56506.50910213536
ID_35xDeg,10270.16703257189
ID_35xHJt,9127.048918400505
ID_35xKDQ,7435.364586316444
ID_362HSj,7715.8874779681255
ID_363xyg,9157.414589277882
ID_364duh,9998.536038523933
ID_3666ue,10145.425450040646
ID_369eAJ,10508.287421640045
ID_36Ad5H,6153.059196593918
ID_36BaqB,8723.948293050425
ID_36Dp6c,10508.241047123614
ID_36EHiL,10279.371525230536
ID_36Em6y,8941.617945110998
ID_36FxXg,12756.794238445222
ID_36GJ2S,9205.920130719533
ID_36KY5P,10509.107971705955
ID_36Lmo8,58788.88968849076
ID_36MXuR,9803.061799511328
ID_36PDJ2,8012.547213174682
ID_36Qp5t,7143.228943852694
ID_36SQnM,8350.316940145325
ID_36Sbc8,8653.863089874143
ID_36U4Wh,10506.512127152322
ID_36U7hw,10508.59406675186
ID_36Uj3a,10508.241047123614
ID_36VKJx,9466.423862386193
ID_36VkVG,13747.711205967064
ID_36Vqkc,11936.87419966621
ID_36VsCN,10581.370622984648
ID_36Wbz8,7480.5771013694575
ID_36XdVf,10468.505575831083
ID_36Ytbm,11709.901253065807
ID_36a3hA,9188.025246999587
ID_36a7ZU,10321.177732411097
ID_36bY7L,10289.948085670869
ID_36cA3R,10506.512127152322
ID_36eEdX,8189.479366221031
ID_36hqP3,10508.241047123614
ID_36hvZX,10508.518878254448
ID_36iA84,10508.242265517547
ID_36iPGt,9333.896308436664
ID_36jCBk,8122.013291588302
ID_36jXuQ,10508.241047123614
ID_36jrqc,10830.725362000861
ID_36kPXq,8650.692116007993
ID_36kYF8,10507.928578229794
ID_36kcFq,9348.47124512626
ID_36mBbF,10508.090405886693
ID_36n9Dm,10508.090405886693
ID_36nERT,10105.677326014484
ID_36nWVi,10508.393361023784
ID_36noRn,39389.44543263542
ID_36oS7S,11400.21397554032
ID_36oxVv,6592.091858799553
ID_36pbUS,10507.566013063277
ID_36r3SD,57583.63374889323
ID_36rDUG,13042.13428629624
ID_36s3RH,8123.170911999857
ID_36s7Uh,9153.257918990497
ID_36uVHy,7969.512448610242
ID_36y7TC,18199.97259482103
ID_36ziZF,10508.241047123614
ID_3734bx,10959.971225358195
ID_3735Qq,8520.92693352776
ID_373EgJ,10508.241047123614
ID_375ypQ,7047.552062678529
ID_376EQn,10508.316235621027
ID_379LXY,10586.683765964975
ID_37Ai8w,10508.090405886693
ID_37B4Em,9288.744689570014
ID_37Bdk7,10781.793834146203
ID_37Bip4,8307.342558884675
ID_37EkpJ,9666.832306961265
ID_37EnRM,10707.07045679764
ID_37GisM,9303.94251396419
ID_37GpdS,7259.526496416536
ID_37Kxen,8201.485513281455
ID_37MPW2,9345.05074312061
ID_37MwE2,9651.696920927237
ID_37RSQA,11871.86152668368
ID_37RYm2,10509.361261953456
ID_37SPxJ,8155.8876764790175
ID_37Tuxs,10718.387055404253
ID_37Xtzo,7935.311450225991
ID_37YceQ,16439.242860409468
ID_37ZxN4,11440.431693904091
ID_37btMV,15710.456313703675
ID_37cf8r,8985.040787314358
ID_37djGP,7337.1380379659
ID_37dsiR,9453.646443553216
ID_37egks,8692.003811846678
ID_37f4hF,10508.241047123614
ID_37fhsZ,8619.871225785844
ID_37fojY,9310.3866196749
ID_37gUJm,7153.692270408039
ID_37gckr,7487.87987888429
ID_37hGfm,10507.883211128365
ID_37iq2r,10509.135432219122
ID_37jhFF,9780.212959334
ID_37pfK9,9300.268516485856
ID_37pohh,6908.474017162039
ID_37qRJZ,9241.960158049555
ID_37qmAj,9948.5013447104
ID_37tcX5,9303.855539510547
ID_37uspV,15015.468484689756
ID_382Fk9,8763.52097787803
ID_383BDS,8237.329791646436
ID_383By6,10508.488127368122
ID_385Q3L,10506.339302054805
ID_38AFdn,8487.619946487968
ID_38Ba5R,10508.241047123614
ID_38CBU4,10507.958399625777
ID_38Da8p,10506.3614859154
ID_38ESeN,17968.756291740705
ID_38EWiH,9714.042109729267
ID_38F6vw,47271.181700867564
ID_38Fidz,10508.018401267782
ID_38Fz7B,9315.075654007152
ID_38HWzL,10507.739563503277
ID_38JcYU,6167.4455365525255
ID_38LLFD,10718.362629751964
ID_38LNS8,10617.694028283988
ID_38QVvj,9145.73777082459
ID_38SM3H,10508.986302197454
ID_38UjD5,58030.53736438894
ID_38VzbD,7539.02657354354
ID_38Ya9H,5324.573745053889
ID_38bsE5,11413.962145256084
ID_38cwzQ,8097.487092096245
ID_38dw2E,10508.241047123614
ID_38g38u,9227.196819581797
ID_38hGrt,10508.241047123614
ID_38iSiZ,8270.830386465177
ID_38inSx,23525.97786832559
ID_38nkGa,22674.802773216587
ID_38oKD6,6707.910953383591
ID_38ogCA,9761.063158673274
ID_38psdE,59266.30561441941
ID_38qJxc,10980.33125341115
ID_38qnY7,8799.62938265965
ID_38rXYJ,10507.008790766398
ID_38sG2h,10507.008790766398
ID_38sQdr,47729.806296743285
ID_38w8mz,47504.35318124326
ID_38xSxy,7481.5253316560365
ID_38yvjE,19070.754690123034
ID_38zEuK,6655.298514414757
ID_38zRbi,10507.008790766398
ID_3946sm,12870.946262591442
ID_396o4w,8441.876636442375
ID_397gNk,10035.172006348363
ID_398a8B,8871.536607698536
ID_39B3ZA,9052.678573420946
ID_39BNXp,9186.363666762405
ID_39DcaQ,10508.090405886693
ID_39JsPx,10507.889700158616
ID_39KxQL,9335.525700005112
ID_39MVFE,10507.941515918777
ID_39N87F,11829.023714520337
ID_39P6RZ,7522.21076952377
ID_39PMnk,10508.21168368945
ID_39VP9X,10507.008790766398
ID_39XGKq,9530.771563599405
ID_39XnyF,7094.690973291955
ID_39YtM4,10508.287421640045
ID_39cbtr,11352.65555170732
ID_39csHQ,57830.59389927614
ID_39czvp,10509.361261953456
ID_39dDrt,5485.939613128735
ID_39dFxE,10507.941275865025
ID_39eJxL,10508.713957102455
ID_39fCZa,10217.34896693035
ID_39iKKd,10807.616542944395
ID_39iQ5g,59803.654336185406
ID_39idV7,9752.82107077358
ID_39k8gk,10507.514980456366
ID_39n33Q,11245.432580915705
ID_39nccq,15517.876018027882
ID_39oU22,7229.26022613919
ID_39pDKr,10508.241047123614
ID_39qWui,5612.973999767866
ID_39s2jS,18111.311683195592
ID_39sr3q,9027.328895994946
ID_39tNks,10508.241047123614
ID_39w9j5,9591.028680611353
ID_39wCPt,9732.444334169757
ID_39wU4s,7154.48113866606
ID_39yNNN,8324.866161709388
ID_39yZYN,7984.951603921133
ID_3A39Rs,9011.168005055812
ID_3A3pU4,19665.15263274563
ID_3A3vzr,9550.495055313897
ID_3A4wZZ,10508.090405886693
ID_3A92KH,10199.730586766938
ID_3A93x9,10508.378074954033
ID_3AABZj,9201.603548424757
ID_3AC97o,5385.370928325872
ID_3ADVWv,10138.86725627553
ID_3AEam8,6097.969834623414
ID_3AF3cw,6747.698216673622
ID_3AFdMz,8574.380956250616
ID_3AGfMD,6722.952090962594
ID_3AKjBm,10507.508892520214
ID_3APXXc,10508.211042783956
ID_3ASAKi,58878.328503258934
ID_3ATAS6,10861.600190158912
ID_3AVBP9,7295.5677322140655
ID_3AZhnK,7498.576582879256
ID_3AZs8x,8863.353773853929
ID_3AaW5a,10508.466876857949
ID_3Aaq94,24787.612313678226
ID_3AbEA8,9723.087546177769
ID_3AciyT,9367.631337706036
ID_3AdKbE,10505.860765195894
ID_3AhLSw,9324.804075990354
ID_3Ahgk3,10508.287421640045
ID_3Ai55p,9680.625371700344
ID_3AjwdN,10506.3614859154
ID_3AkRkr,8020.524424764911
ID_3AkSnL,10508.241047123614
ID_3AknTG,44663.563876909975
ID_3AnTAW,8955.369660778466
ID_3AnZQK,6594.17547841207
ID_3AqRzV,11916.775124203377
ID_3AtjVm,5893.64800200946
ID_3AuuBb,9661.298449850086
ID_3Av9QU,11876.93801637369
ID_3AxFrF,22522.189742018272
ID_3AxZrC,10508.241047123614
ID_3AyHuK,13265.575730159935
ID_3AytVM,11867.730876953723
ID_3AzqzU,8677.768477122941
ID_3Azyc4,9421.429451984255
ID_3B25U3,9497.068749535989
ID_3B3AXg,7118.380144959506
ID_3B4w6Z,10508.027488479629
ID_3B57n8,18391.044160131336
ID_3B7R4U,9246.30264154101
ID_3B7Yt7,8655.507516843036
ID_3B9AXn,16445.719847907083
ID_3BDDiW,7492.467467197022
ID_3BETgx,7182.908569264179
ID_3BFWhi,10508.668800979955
ID_3BGQ4H,48543.70572645194
ID_3BGdui,9482.11267536332
ID_3BGmbt,10508.293841223956
ID_3BGwGf,27068.393851614153
ID_3BJiLd,10508.241047123614
ID_3BKG5D,10569.822555040733
ID_3BKwpq,10508.043533386937
ID_3BL4DR,10507.008790766398
ID_3BLbEA,9137.80118003347
ID_3BLxCW,32977.7120778691
ID_3BMVb2,7237.471287451999
ID_3BNDTY,10506.921250788379
ID_3BRZop,7197.85134098286
ID_3BT8uU,8303.781763262243
ID_3BUkA4,9529.110069711913
ID_3BVUxo,10507.313028040866
ID_3BY6rz,11401.14199928216
ID_3BYC5u,10507.727184919804
ID_3BYttV,7448.10147367982
ID_3BaaZ5,10508.241047123614
ID_3Bbq7v,10508.287421640045
ID_3Bbrrv,9576.04498671834
ID_3Be42F,36454.30635507262
ID_3BeSuQ,10507.701045684544
ID_3Behkr,11428.82445457369
ID_3BffTb,10507.889700158616
ID_3BhpLx,10316.832892736502
ID_3BiVKz,8813.644230196533
ID_3BnfhD,10507.008790766398
ID_3Bp8WX,10506.466971029824
ID_3BpTJ2,8310.390956940559
ID_3Bphtr,54190.52526977276
ID_3Bpo9m,10509.361261953456
ID_3BqfXt,9281.953174241798
ID_3Bskun,10508.9521383174
ID_3Bw9gd,23421.955511455824
ID_3BziLD,10508.241047123614
ID_3BznYH,9540.851420269246
ID_3C2TV2,10508.903503757454
ID_3C4w9j,10508.518878254448
ID_3C8GqV,22919.627897271
ID_3C8Ubp,7103.428794728355
ID_3CBGnq,8712.569306789559
ID_3CDJU9,11388.485990608335
ID_3CF594,9053.687646153452
ID_3CJeDt,7304.096884359401
ID_3CKdQ6,10506.3614859154
ID_3CKvXo,10509.135432219122
ID_3CLt9T,8179.522038966446
ID_3CNHaU,10064.574785898316
ID_3CPcEA,10559.395481856402
ID_3CQCKA,7431.373313110232
ID_3CTJAh,10506.26988883195
ID_3CTdcT,8705.507821926345
ID_3CV3Hr,11764.032850839174
ID_3CW7dJ,11452.954506435126
ID_3CXTSi,8453.699959701333
ID_3CXnFx,10326.506583651859
ID_3CaCT7,12906.693661846479
ID_3Cc5Hz,10508.241047123614
ID_3CcBXH,8622.03850560913
ID_3CcZgw,10508.986302197454
ID_3Cd7wt,8138.054968498176
ID_3Cdick,10623.430647799752
ID_3Ce2i4,18738.926646158005
ID_3Cetb9,10508.519460601781
ID_3CfxXD,9758.752597574308
ID_3Cmy5u,8601.560261242415
ID_3CoeWu,10508.378074954033
ID_3CpMiV,7152.705820048569
ID_3Ct7Cb,9436.029057899495
ID_3Cuz5e,9664.046485211731
ID_3CvPrb,6657.76104163379
ID_3CvZNz,10507.139477600867
ID_3CyStY,9205.705600696621
ID_3CyaCL,9487.069625653965
ID_3Cyuhv,7926.661987622334
ID_3D4qUS,8520.92693352776
ID_3D5BSu,18442.4405769957
ID_3D5WVQ,9806.574516529636
ID_3D8gho,7386.355802553639
ID_3D9HCE,9152.155039711663
ID_3DAXs5,10318.478661947895
ID_3DCiWT,10507.734081106699
ID_3DDQgy,9871.025362984854
ID_3DEdzq,10508.241047123614
ID_3DEegi,10508.197577608289
ID_3DGmqh,6802.177725209425
ID_3DH8Bg,8953.975012740151
ID_3DJE3H,10507.008790766398
ID_3DJYd8,10508.488127368122
ID_3DQj7U,10506.3163297929
ID_3DRSq8,10508.062945373526
ID_3DSFX9,10508.543867973794
ID_3DWSdx,9091.982533631537
ID_3DXU94,9241.228243194635
ID_3DYH2S,11364.85278220227
ID_3DYkH2,5974.949082480576
ID_3DfBs5,10416.517028278911
ID_3DfxRA,10508.287421640045
ID_3DgqF5,7338.286907533147
ID_3DhWfs,7218.1056081177
ID_3DiUTs,10507.531864163366
ID_3DiYmo,10506.138596326728
ID_3DiuQk,10508.241047123614
ID_3DiwBz,9716.896725995863
ID_3DkMpG,11705.382495737862
ID_3Dm3D7,9738.949780118646
ID_3Dmcqk,12239.022351101803
ID_3Dndf8,8736.782984812147
ID_3DpDTC,10505.605928438721
ID_3DqYbU,11744.568247330419
ID_3DvZPq,58989.905022727224
ID_3DxWxD,7563.947572333327
ID_3E6aRh,10508.241047123614
ID_3E7VKE,10508.090405886693
ID_3E9QC9,8836.08923266689
ID_3EChXb,13142.447169169054
ID_3EJ8Qf,9216.851032469844
ID_3EJmjx,8355.199477761615
ID_3EKV8u,10507.008790766398
ID_3EKoPY,10507.0810995792
ID_3ENdNu,8623.173691344171
ID_3EP3LV,10509.160556225379
ID_3EQSXT,9755.68404801795
ID_3EQhxL,10507.889700158616
ID_3ERV9m,8761.83239278016
ID_3ESLHA,10309.975043199409
ID_3EVTn7,17386.355259934735
ID_3EVcNn,10508.241047123614
ID_3EW3uP,16012.491563490445
ID_3EY2GS,16733.837114727827
ID_3EZavE,10354.380699087365
ID_3EZgC2,10508.241047123614
ID_3EaaHu,10507.971747873957
ID_3EdCXJ,10508.241047123614
ID_3Edywe,9397.570836278363
ID_3Ee4Ef,10507.7408101907
ID_3Ee67P,19214.43453478303
ID_3EhoMk,10506.3614859154
ID_3EiHLH,23656.799919291232
ID_3Ek8Aw,9282.668254350101
ID_3EmhA8,58802.81655031633
ID_3EpvkX,23817.805255358002
ID_3Et9q3,10611.919554190077
ID_3EtTat,10508.638768605046
ID_3EvHuG,27054.91014757932
ID_3Eww27,7230.196357342935
ID_3EzvTt,19045.354893480497
ID_3F5nrF,10508.241047123614
ID_3F6cJC,10508.136308555859
ID_3F7mZk,10508.241047123614
ID_3F8XEH,9655.9198522311
ID_3F9m35,11741.163401990449
ID_3FCeom,9318.551200392105
ID_3FCzcC,9173.785861726134
ID_3FEBC8,10508.287421640045
ID_3FFMXh,6342.177772255202
ID_3FL5Ka,13735.509386207872
ID_3FLVJC,34123.77937348255
ID_3FMMPN,10508.309133653378
ID_3FNsmk,10507.154133562291
ID_3FQHNC,10508.338997346456
ID_3FU8AX,9282.637815784266
ID_3FUGh5,10509.361261953456
ID_3FUg8s,10506.404871294211
ID_3FZDpP,10507.889700158616
ID_3FZRGe,10506.512127152322
ID_3FbWcC,8489.17328722424
ID_3FcVNE,7553.061749583264
ID_3FjToQ,10508.256198906456
ID_3Fk67r,10507.889700158616
ID_3FkKcu,7718.141893683693
ID_3FkUck,8783.730951359521
ID_3FkVyX,7868.4153224759075
ID_3FkkWx,57702.18062870571
ID_3FkvGQ,48856.18023672156
ID_3FpByU,10506.512127152322
ID_3FsT7W,56032.33915431709
ID_3Fw4eN,10507.008790766398
ID_3FyjVr,9042.912141747222
ID_3G3kuR,10506.008041069617
ID_3G6Kqn,6884.155489436705
ID_3G6nPM,7404.430817085758
ID_3G6qRq,6200.566950003458
ID_3G7VLv,10507.583439869775
ID_3G8m7d,10507.583439869775
ID_3GB6K5,13552.420339026703
ID_3GFQu4,9731.76187917778
ID_3GFfrT,10508.316235621027
ID_3GJZu7,10508.241047123614
ID_3GK6JZ,9963.493704628492
ID_3GKBB7,47226.84760019996
ID_3GKmCF,26933.567876724162
ID_3GLji3,15750.441144775816
ID_3GLvBu,11568.92844869233
ID_3GNMm4,10509.361261953456
ID_3GNWn6,8677.798784838526
ID_3GNgMx,9039.544645049347
ID_3GPopv,10508.668800979955
ID_3GQ9Xa,10507.008790766398
ID_3GQFeX,58507.17570860345
ID_3GTVLy,7147.004929137009
ID_3GUqaW,10508.518878254448
ID_3GVMCu,10491.854278006025
ID_3GYimf,59436.9873375135
ID_3GZeTb,10507.889700158616
ID_3GaAc6,47738.72927931707
ID_3GbwSc,10552.728446535008
ID_3GbzGX,10508.368237017527
ID_3GcWRY,10508.287421640045
ID_3GfCcg,55717.869293231386
ID_3GgzHW,10508.4943801214
ID_3GhU7d,10218.525953303333
ID_3GkVfb,11641.894698816932
ID_3Gm6KY,15582.668966067928
ID_3GnvNz,5426.315002607364
ID_3Gnwpf,8097.334543159515
ID_3GqKDh,9136.96215932707
ID_3GvPVH,9096.391366650643
ID_3Gw5wU,10508.241047123614
ID_3GwJVV,7852.9348613789425
ID_3Gywm4,8845.315437303114
ID_3Gz6ab,10516.86084523838
ID_3Gz96f,5397.50815474319
ID_3H2n3c,8665.996220885987
ID_3H5e85,10508.241047123614
ID_3H7VPg,10509.135432219122
ID_3H8Aky,8771.43614542326
ID_3HABEo,55693.60933641187
ID_3HAGNz,7586.759567459425
ID_3HAyed,12241.852690394377
ID_3HBxHn,8031.0661238449775
ID_3HD4ZQ,4994.303296131668
ID_3HD7FH,5733.581615260221
ID_3HGNJN,7171.411507910594
ID_3HL9vC,15804.415063715038
ID_3HP7vA,10507.513733768943
ID_3HQdXX,6727.373633145216
ID_3HUeb2,23516.802199041067
ID_3HV3iE,10845.19311732539
ID_3HX4Jz,9709.76955817515
ID_3HXNPx,8091.838590932557
ID_3HYUCh,10506.921250788379
ID_3HYr3q,8577.706712543122
ID_3HYuMz,10509.135432219122
ID_3HcjWq,10507.503506929823
ID_3HdanZ,6814.1497361688
ID_3HeQuJ,8324.676261450806
ID_3HfHz6,47792.80983991832
ID_3HgABL,10129.35666534958
ID_3HgSCm,10506.921250788379
ID_3HmX67,18006.735134664938
ID_3Hnyp8,56914.71753218348
ID_3HsFJK,10507.513733768943
ID_3HsJBj,55377.239702388106
ID_3HtAEn,10506.3614859154
ID_3HtiNT,10508.241047123614
ID_3Hu3pv,9754.341610990863
ID_3HuDPp,9370.127389450192
ID_3Hvswg,6416.428141006643
ID_3HvxD3,49243.65623749719
ID_3HwHdV,20845.254326658305
ID_3HwLh8,8485.40299957673
ID_3Hwd7p,10507.65777169695
ID_3HwjmF,10509.361261953456
ID_3HwvXL,8139.189981862698
ID_3HyL8d,11477.526309086254
ID_3Hzbbm,59882.299592763375
ID_3J4Hbb,18139.061892232705
ID_3J4u2X,8098.74809126739
ID_3J6fqi,9573.195421581224
ID_3J6nYR,19069.362670859293
ID_3J7DCN,10505.995747658157
ID_3J9Btn,8629.666333228874
ID_3J9i8o,7843.2159257185995
ID_3JA2cr,9717.250923185615
ID_3JA7FR,8880.468139664466
ID_3JBPJy,10157.651486228522
ID_3JEDTH,9981.302604287668
ID_3JEHgo,10508.48524667563
ID_3JEcSG,6918.203398167619
ID_3JEwtT,5891.055994811921
ID_3JFZEt,10505.405222710644
ID_3JGFa8,53762.63383256299
ID_3JGaNz,7217.351920690946
ID_3JJwpW,7295.7475074925505
ID_3JLJ5U,18148.022334230493
ID_3JLjEj,10529.304033510927
ID_3JPUsT,12998.393141092407
ID_3JQQHx,7937.025417221149
ID_3JQuLh,9363.02455235499
ID_3JSbry,50446.155721273884
ID_3JUhZE,9612.557379104997
ID_3JUjci,10508.393361023784
ID_3JWrLn,6906.799800379086
ID_3JYtX8,7352.974641054811
ID_3JZ9pX,5418.135878717061
ID_3Jax7E,10508.16753128945
ID_3Jb45k,10508.241047123614
ID_3JbxKp,9345.42109955265
ID_3JdoZe,11358.903607493785
ID_3JgVy4,10080.115251610874
ID_3JkTrQ,7300.32915179431
ID_3JoJ5s,52567.8912522863
ID_3JoZj7,11368.138644802955
ID_3JpNmK,9284.91392109374
ID_3Jq4aH,10507.692186421938
ID_3JsxTL,9771.645849100383
ID_3JtQS3,9069.467664720458
ID_3JtyeY,8842.77642992655
ID_3JuNgv,6943.4071135268305
ID_3JvMve,7131.7733753283965
ID_3K5tip,6355.6320413240455
ID_3K63Y9,9249.984914283146
ID_3KBYiP,11626.293762463261
ID_3KCnBa,22692.74600719291
ID_3KEUnG,10263.251720204984
ID_3KFvkN,10185.40022760787
ID_3KHXxz,9771.520646261535
ID_3KJqYm,7122.062762012611
ID_3KJzhP,10506.512127152322
ID_3KKyEM,10508.16753128945
ID_3KLT2u,10505.635440043143
ID_3KLmVQ,9515.608726973302
ID_3KP6Ki,10906.078743563392
ID_3KQZym,6672.735512091783
ID_3KSPqz,6836.144567004456
ID_3KU5eR,9945.670415303568
ID_3KU65g,10506.808085038321
ID_3KUMrE,57968.44573611764
ID_3KVDC8,9187.561821254043
ID_3KVzLe,10894.644757848382
ID_3KXNNo,10507.008790766398
ID_3KYgSj,10506.3614859154
ID_3KZyhC,7011.737601333305
ID_3Ki4mz,7995.941763013243
ID_3Ki5Wb,6240.461736185971
ID_3KiXGk,10508.316235621027
ID_3KkcgG,10507.340183328944
ID_3KmbDs,10506.160780187323
ID_3KngMR,10510.607813315106
ID_3Kq6as,9212.938804080204
ID_3KrYMv,10128.912517037801
ID_3KsfDj,6473.603639733166
ID_3KtYH6,10508.11552989295
ID_3KtpMe,5360.339870729981
ID_3Kvx5q,9363.833252748136
ID_3KxCWB,10508.242265517547
ID_3Kzmnd,9747.891747284357
ID_3L2pLH,9640.364317091782
ID_3L4f3o,56695.5875699087
ID_3L4jSh,16248.18587572638
ID_3L5JUh,8992.163123848533
ID_3L5wbP,10506.804988371297
ID_3L6aNo,10508.316235621027
ID_3L8Yx3,7302.339277275705
ID_3L9wuX,10194.494992144811
ID_3LAvTm,15538.776885291874
ID_3LBCPT,7472.0649947879765
ID_3LBip5,10508.401005361295
ID_3LDpp8,10508.241047123614
ID_3LEFVo,8199.897270847538
ID_3LEXnk,19494.388593496285
ID_3LGKbk,10508.211042783956
ID_3LHzPw,7069.150525047566
ID_3LK9wH,10508.241047123614
ID_3LKARA,10508.241047123614
ID_3LKgMv,8106.66862241014
ID_3LLFSC,10508.241047123614
ID_3LMPLn,10434.878255268204
ID_3LSsLu,10506.541899124628
ID_3LTdAx,10507.971747873957
ID_3LTusj,9175.026634406586
ID_3LUWaN,10507.664375005865
ID_3LUmju,8734.616810667738
ID_3LWU9e,10506.512127152322
ID_3LXeSb,10507.07463408672
ID_3Lb59t,9438.075307387311
ID_3Lbk2s,10508.241047123614
ID_3Lbzte,10508.518878254448
ID_3LeSZQ,9887.190235207778
ID_3Lf53h,5655.500256639046
ID_3LjUoq,10509.361261953456
ID_3LkDLJ,10507.900010017322
ID_3LmhBw,7179.336355248961
ID_3Ln688,9734.258951515556
ID_3Lo8Kj,10508.241047123614
ID_3LpEJ6,10507.948632755688
ID_3LpUvR,55721.23365885695
ID_3LptkX,10506.993811303722
ID_3LqjAV,7986.054685269445
ID_3Lshx7,8871.970192181465
ID_3LujdJ,8643.782286084559
ID_3Lv7rw,10508.287421640045
